candidate_id,candidate_file_sha256,work_id,source_edition_id,translation_source_id,book,segment_index,target_paragraph,proposed_source_start_ref,proposed_source_end_ref,proposed_source_line_count,review_decision,reviewed_source_start_ref,reviewed_source_end_ref,reviewer,reviewed_at,review_notes,source_text,target_text,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-024,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,24,24,2.340,2.377,38,,,,,,,"ἐν πυρὶ δὴ βουλαί τε γενοίατο μήδεά τʼ ἀνδρῶν
σπονδαί τʼ ἄκρητοι καὶ δεξιαί, ᾗς ἐπέπιθμεν·
αὔτως γὰρ ἐπέεσσʼ ἐριδαίνομεν, οὐδέ τι μῆχος
εὑρέμεναι δυνάμεσθα, πολὺν χρόνον ἐνθάδʼ ἐόντες.
Ἀτρεΐδη σὺ δʼ ἔθʼ ὡς πρὶν ἔχων ἀστεμφέα βουλὴν
ἄρχευʼ Ἀργείοισι κατὰ κρατερὰς ὑσμίνας,
τούσδε δʼ ἔα φθινύθειν ἕνα καὶ δύο, τοί κεν Ἀχαιῶν
νόσφιν βουλεύωσʼ· ἄνυσις δʼ οὐκ ἔσσεται αὐτῶν·
πρὶν Ἄργος δʼ ἰέναι πρὶν καὶ Διὸς αἰγιόχοιο
γνώμεναι εἴ τε ψεῦδος ὑπόσχεσις εἴ τε καὶ οὐκί.
φημὶ γὰρ οὖν κατανεῦσαι ὑπερμενέα Κρονίωνα
ἤματι τῷ ὅτε νηυσὶν ἐν ὠκυπόροισιν ἔβαινον
Ἀργεῖοι Τρώεσσι φόνον καὶ κῆρα φέροντες
ἀστράπτων ἐπιδέξιʼ ἐναίσιμα σήματα φαίνων.
τὼ μή τις πρὶν ἐπειγέσθω οἶκον δὲ νέεσθαι
πρίν τινα πὰρ Τρώων ἀλόχῳ κατακοιμηθῆναι,
τίσασθαι δʼ Ἑλένης ὁρμήματά τε στοναχάς τε.
εἰ δέ τις ἐκπάγλως ἐθέλει οἶκον δὲ νέεσθαι
ἁπτέσθω ἧς νηὸς ἐϋσσέλμοιο μελαίνης,
ὄφρα πρόσθʼ ἄλλων θάνατον καὶ πότμον ἐπίσπῃ.
ἀλλὰ ἄναξ αὐτός τʼ εὖ μήδεο πείθεό τʼ ἄλλῳ·
οὔ τοι ἀπόβλητον ἔπος ἔσσεται ὅττί κεν εἴπω·
κρῖνʼ ἄνδρας κατὰ φῦλα κατὰ φρήτρας Ἀγάμεμνον,
ὡς φρήτρη φρήτρηφιν ἀρήγῃ, φῦλα δὲ φύλοις.
εἰ δέ κεν ὣς ἕρξῃς καί τοι πείθωνται Ἀχαιοί,
γνώσῃ ἔπειθʼ ὅς θʼ ἡγεμόνων κακὸς ὅς τέ νυ λαῶν
ἠδʼ ὅς κʼ ἐσθλὸς ἔῃσι· κατὰ σφέας γὰρ μαχέονται.
γνώσεαι δʼ εἰ καὶ θεσπεσίῃ πόλιν οὐκ ἀλαπάξεις,
ἦ ἀνδρῶν κακότητι καὶ ἀφραδίῃ πολέμοιο.
τὸν δʼ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
ἦ μὰν αὖτʼ ἀγορῇ νικᾷς γέρον υἷας Ἀχαιῶν.
αἲ γὰρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον
τοιοῦτοι δέκα μοι συμφράδμονες εἶεν Ἀχαιῶν·
τώ κε τάχʼ ἠμύσειε πόλις Πριάμοιο ἄνακτος
χερσὶν ὑφʼ ἡμετέρῃσιν ἁλοῦσά τε περθομένη τε.
ἀλλά μοι αἰγίοχος Κρονίδης Ζεὺς ἄλγεʼ ἔδωκεν,
ὅς με μετʼ ἀπρήκτους ἔριδας καὶ νείκεα βάλλει.
καὶ γὰρ ἐγὼν Ἀχιλεύς τε μαχεσσάμεθʼ εἵνεκα κούρης","On this the Argives raised a shout, till the ships rang again
      with the uproar. Nestor, knight of Gerene, then addressed them.
      “Shame on you,” he cried, “to stay talking here like children,
      when you should fight like men. Where are our covenants now, and
      where the oaths that we have taken? Shall our counsels be flung
      into the fire, with our drink-offerings and the right hands of
      fellowship wherein we have put our trust? We waste our time in
      words, and for all our talking here shall be no further forward.
      Stand, therefore, son of Atreus, by your own steadfast purpose;
      lead the Argives on to battle, and leave this handful of men to
      rot, who scheme, and scheme in vain, to get back to Argos ere
      they have learned whether Jove be true or a liar. For the mighty
      son of Saturn surely promised that we should succeed, when we
      Argives set sail to bring death and destruction upon the Trojans.
      He showed us favourable signs by flashing his lightning on our
      right hands; therefore let none make haste to go till he has
      first lain with the wife of some Trojan, and avenged the toil and
      sorrow that he has suffered for the sake of Helen. Nevertheless,
      if any man is in such haste to be at home again, let him lay his
      hand to his ship that he may meet his doom in the sight of all.
      But, O king, consider and give ear to my counsel, for the word
      that I say may not be neglected lightly. Divide your men,
      Agamemnon, into their several tribes and clans, that clans and
      tribes may stand by and help one another. If you do this, and if
      the Achaeans obey you, you will find out who, both chiefs and
      peoples, are brave, and who are cowards; for they will vie
      against the other. Thus you shall also learn whether it is
      through the counsel of heaven or the cowardice of man that you
      shall fail to take the town.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-025,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,25,25,2.378,2.401,24,,,,,,,"ἀντιβίοις ἐπέεσσιν, ἐγὼ δʼ ἦρχον χαλεπαίνων·
εἰ δέ ποτʼ ἔς γε μίαν βουλεύσομεν, οὐκέτʼ ἔπειτα
Τρωσὶν ἀνάβλησις κακοῦ ἔσσεται οὐδʼ ἠβαιόν.
νῦν δʼ ἔρχεσθʼ ἐπὶ δεῖπνον ἵνα ξυνάγωμεν Ἄρηα.
εὖ μέν τις δόρυ θηξάσθω, εὖ δʼ ἀσπίδα θέσθω,
εὖ δέ τις ἵπποισιν δεῖπνον δότω ὠκυπόδεσσιν,
εὖ δέ τις ἅρματος ἀμφὶς ἰδὼν πολέμοιο μεδέσθω,
ὥς κε πανημέριοι στυγερῷ κρινώμεθʼ Ἄρηϊ.
οὐ γὰρ παυσωλή γε μετέσσεται οὐδʼ ἠβαιὸν
εἰ μὴ νὺξ ἐλθοῦσα διακρινέει μένος ἀνδρῶν.
ἱδρώσει μέν τευ τελαμὼν ἀμφὶ στήθεσφιν
ἀσπίδος ἀμφιβρότης, περὶ δʼ ἔγχεϊ χεῖρα καμεῖται·
ἱδρώσει δέ τευ ἵππος ἐΰξοον ἅρμα τιταίνων.
ὃν δέ κʼ ἐγὼν ἀπάνευθε μάχης ἐθέλοντα νοήσω
μιμνάζειν παρὰ νηυσὶ κορωνίσιν, οὔ οἱ ἔπειτα
ἄρκιον ἐσσεῖται φυγέειν κύνας ἠδʼ οἰωνούς.
ὣς ἔφατʼ, Ἀργεῖοι δὲ μέγʼ ἴαχον ὡς ὅτε κῦμα
ἀκτῇ ἐφʼ ὑψηλῇ, ὅτε κινήσῃ Νότος ἐλθών,
προβλῆτι σκοπέλῳ· τὸν δʼ οὔ ποτε κύματα λείπει
παντοίων ἀνέμων, ὅτʼ ἂν ἔνθʼ ἢ ἔνθα γένωνται.
ἀνστάντες δʼ ὀρέοντο κεδασθέντες κατὰ νῆας,
κάπνισσάν τε κατὰ κλισίας, καὶ δεῖπνον ἕλοντο.
ἄλλος δʼ ἄλλῳ ἔρεζε θεῶν αἰειγενετάων
εὐχόμενος θάνατόν τε φυγεῖν καὶ μῶλον Ἄρηος.","And Agamemnon answered, “Nestor, you have again outdone the sons
      of the Achaeans in counsel. Would, by Father Jove, Minerva, and
      Apollo, that I had among them ten more such councillors, for the
      city of King Priam would then soon fall beneath our hands, and we
      should sack it. But the son of Saturn afflicts me with bootless
      wranglings and strife. Achilles and I are quarrelling about this
      girl, in which matter I was the first to offend; if we can be of
      one mind again, the Trojans will not stave off destruction for a
      day. Now, therefore, get your morning meal, that our hosts join
      in fight. Whet well your spears; see well to the ordering of your
      shields; give good feeds to your horses, and look your chariots
      carefully over, that we may do battle the livelong day; for we
      shall have no rest, not for a moment, till night falls to part
      us. The bands that bear your shields shall be wet with the sweat
      upon your shoulders, your hands shall weary upon your spears,
      your horses shall steam in front of your chariots, and if I see
      any man shirking the fight, or trying to keep out of it at the
      ships, there shall be no help for him, but he shall be a prey to
      dogs and vultures.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-026,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,26,26,2.402,2.429,28,,,,,,,"αὐτὰρ ὃ βοῦν ἱέρευσε ἄναξ ἀνδρῶν Ἀγαμέμνων
πίονα πενταέτηρον ὑπερμενέϊ Κρονίωνι,
κίκλησκεν δὲ γέροντας ἀριστῆας Παναχαιῶν,
Νέστορα μὲν πρώτιστα καὶ Ἰδομενῆα ἄνακτα,
αὐτὰρ ἔπειτʼ Αἴαντε δύω καὶ Τυδέος υἱόν,
ἕκτον δʼ αὖτʼ Ὀδυσῆα Διὶ μῆτιν ἀτάλαντον.
αὐτόματος δέ οἱ ἦλθε βοὴν ἀγαθὸς Μενέλαος·
ᾔδεε γὰρ κατὰ θυμὸν ἀδελφεὸν ὡς ἐπονεῖτο.
βοῦν δὲ περιστήσαντο καὶ οὐλοχύτας ἀνέλοντο·
τοῖσιν δʼ εὐχόμενος μετέφη κρείων Ἀγαμέμνων·
Ζεῦ κύδιστε μέγιστε κελαινεφὲς αἰθέρι ναίων
μὴ πρὶν ἐπʼ ἠέλιον δῦναι καὶ ἐπὶ κνέφας ἐλθεῖν
πρίν με κατὰ πρηνὲς βαλέειν Πριάμοιο μέλαθρον
αἰθαλόεν, πρῆσαι δὲ πυρὸς δηΐοιο θύρετρα,
Ἑκτόρεον δὲ χιτῶνα περὶ στήθεσσι δαΐξαι
χαλκῷ ῥωγαλέον· πολέες δʼ ἀμφʼ αὐτὸν ἑταῖροι
πρηνέες ἐν κονίῃσιν ὀδὰξ λαζοίατο γαῖαν.
ὣς ἔφατʼ, οὐδʼ ἄρα πώ οἱ ἐπεκραίαινε Κρονίων,
ἀλλʼ ὅ γε δέκτο μὲν ἱρά, πόνον δʼ ἀμέγαρτον ὄφελλεν.
αὐτὰρ ἐπεί ῥʼ εὔξαντο καὶ οὐλοχύτας προβάλοντο,
αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,
μηρούς τʼ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν
δίπτυχα ποιήσαντες, ἐπʼ αὐτῶν δʼ ὠμοθέτησαν.
καὶ τὰ μὲν ἂρ σχίζῃσιν ἀφύλλοισιν κατέκαιον,
σπλάγχνα δʼ ἄρʼ ἀμπείραντες ὑπείρεχον Ἡφαίστοιο.
αὐτὰρ ἐπεὶ κατὰ μῆρε κάη καὶ σπλάγχνα πάσαντο,
μίστυλλόν τʼ ἄρα τἆλλα καὶ ἀμφʼ ὀβελοῖσιν ἔπειραν,
ὤπτησάν τε περιφραδέως, ἐρύσαντό τε πάντα.","Thus he spoke, and the Achaeans roared applause. As when the
      waves run high before the blast of the south wind and break on
      some lofty headland, dashing against it and buffeting it without
      ceasing, as the storms from every quarter drive them, even so did
      the Achaeans rise and hurry in all directions to their ships.
      There they lighted their fires at their tents and got dinner,
      offering sacrifice every man to one or other of the gods, and
      praying each one of them that he might live to come out of the
      fight. Agamemnon, king of men, sacrificed a fat five-year-old
      bull to the mighty son of Saturn, and invited the princes and
      elders of his host. First he asked Nestor and King Idomeneus,
      then the two Ajaxes and the son of Tydeus, and sixthly Ulysses,
      peer of gods in counsel; but Menelaus came of his own accord, for
      he knew how busy his brother then was. They stood round the bull
      with the barley-meal in their hands, and Agamemnon prayed,
      saying, “Jove, most glorious, supreme, that dwellest in heaven,
      and ridest upon the storm-cloud, grant that the sun may not go
      down, nor the night fall, till the palace of Priam is laid low,
      and its gates are consumed with fire. Grant that my sword may
      pierce the shirt of Hector about his heart, and that full many of
      his comrades may bite the dust as they fall dying round him.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-027,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,27,27,2.430,2.453,24,,,,,,,"αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα
δαίνυντʼ, οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης.
αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,
τοῖς ἄρα μύθων ἦρχε Γερήνιος ἱππότα Νέστωρ·
Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον,
μηκέτι νῦν δήθʼ αὖθι λεγώμεθα, μηδʼ ἔτι δηρὸν
ἀμβαλλώμεθα ἔργον ὃ δὴ θεὸς ἐγγυαλίζει.
ἀλλʼ ἄγε κήρυκες μὲν Ἀχαιῶν χαλκοχιτώνων
λαὸν κηρύσσοντες ἀγειρόντων κατὰ νῆας,
ἡμεῖς δʼ ἀθρόοι ὧδε κατὰ στρατὸν εὐρὺν Ἀχαιῶν
ἴομεν ὄφρα κε θᾶσσον ἐγείρομεν ὀξὺν Ἄρηα.
ὣς ἔφατʼ, οὐδʼ ἀπίθησεν ἄναξ ἀνδρῶν Ἀγαμέμνων.
αὐτίκα κηρύκεσσι λιγυφθόγγοισι κέλευσε
κηρύσσειν πόλεμον δὲ κάρη κομόωντας Ἀχαιούς·
οἳ μὲν ἐκήρυσσον, τοὶ δʼ ἠγείροντο μάλʼ ὦκα.
οἳ δʼ ἀμφʼ Ἀτρεΐωνα διοτρεφέες βασιλῆες
θῦνον κρίνοντες, μετὰ δὲ γλαυκῶπις Ἀθήνη
αἰγίδʼ ἔχουσʼ ἐρίτιμον ἀγήρων ἀθανάτην τε,
τῆς ἑκατὸν θύσανοι παγχρύσεοι ἠερέθονται,
πάντες ἐϋπλεκέες, ἑκατόμβοιος δὲ ἕκαστος·
σὺν τῇ παιφάσσουσα διέσσυτο λαὸν Ἀχαιῶν
ὀτρύνουσʼ ἰέναι· ἐν δὲ σθένος ὦρσεν ἑκάστῳ
καρδίῃ ἄλληκτον πολεμίζειν ἠδὲ μάχεσθαι.
τοῖσι δʼ ἄφαρ πόλεμος γλυκίων γένετʼ ἠὲ νέεσθαι","Thus he prayed, but the son of Saturn would not fulfil his
      prayer. He accepted the sacrifice, yet none the less increased
      their toil continually. When they had done praying and sprinkling
      the barley-meal upon the victim, they drew back its head, killed
      it, and then flayed it. They cut out the thigh-bones, wrapped
      them round in two layers of fat, and set pieces of raw meat on
      the top of them. These they burned upon the split logs of
      firewood, but they spitted the inward meats, and held them in the
      flames to cook. When the thigh-bones were burned, and they had
      tasted the inward meats, they cut the rest up small, put the
      pieces upon spits, roasted them till they were done, and drew
      them off; then, when they had finished their work and the feast
      was ready, they ate it, and every man had his full share, so that
      all were satisfied. As soon as they had had enough to eat and
      drink, Nestor, knight of Gerene, began to speak. “King
      Agamemnon,” said he, “let us not stay talking here, nor be slack
      in the work that heaven has put into our hands. Let the heralds
      summon the people to gather at their several ships; we will then
      go about among the host, that we may begin fighting at once.”",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-028,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,28,28,2.454,2.471,18,,,,,,,"ἐν νηυσὶ γλαφυρῇσι φίλην ἐς πατρίδα γαῖαν.
ἠΰτε πῦρ ἀΐδηλον ἐπιφλέγει ἄσπετον ὕλην
οὔρεος ἐν κορυφῇς, ἕκαθεν δέ τε φαίνεται αὐγή,
ὣς τῶν ἐρχομένων ἀπὸ χαλκοῦ θεσπεσίοιο
αἴγλη παμφανόωσα διʼ αἰθέρος οὐρανὸν ἷκε.
τῶν δʼ ὥς τʼ ὀρνίθων πετεηνῶν ἔθνεα πολλὰ
χηνῶν ἢ γεράνων ἢ κύκνων δουλιχοδείρων
Ἀσίω ἐν λειμῶνι Καϋστρίου ἀμφὶ ῥέεθρα
ἔνθα καὶ ἔνθα ποτῶνται ἀγαλλόμενα πτερύγεσσι
κλαγγηδὸν προκαθιζόντων, σμαραγεῖ δέ τε λειμών,
ὣς τῶν ἔθνεα πολλὰ νεῶν ἄπο καὶ κλισιάων
ἐς πεδίον προχέοντο Σκαμάνδριον· αὐτὰρ ὑπὸ χθὼν
σμερδαλέον κονάβιζε ποδῶν αὐτῶν τε καὶ ἵππων.
ἔσταν δʼ ἐν λειμῶνι Σκαμανδρίῳ ἀνθεμόεντι
μυρίοι, ὅσσά τε φύλλα καὶ ἄνθεα γίγνεται ὥρῃ.
ἠΰτε μυιάων ἁδινάων ἔθνεα πολλὰ
αἵ τε κατὰ σταθμὸν ποιμνήϊον ἠλάσκουσιν
ὥρῃ ἐν εἰαρινῇ ὅτε τε γλάγος ἄγγεα δεύει,","Thus did he speak, and Agamemnon heeded his words. He at once
      sent the criers round to call the people in assembly. So they
      called them, and the people gathered thereon. The chiefs about
      the son of Atreus chose their men and marshalled them, while
      Minerva went among them holding her priceless aegis that knows
      neither age nor death. From it there waved a hundred tassels of
      pure gold, all deftly woven, and each one of them worth a hundred
      oxen. With this she darted furiously everywhere among the hosts
      of the Achaeans, urging them forward, and putting courage into
      the heart of each, so that he might fight and do battle without
      ceasing. Thus war became sweeter in their eyes even than
      returning home in their ships. As when some great forest fire is
      raging upon a mountain top and its light is seen afar, even so as
      they marched the gleam of their armour flashed up into the
      firmament of heaven.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-029,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,29,29,2.472,2.481,10,,,,,,,"τόσσοι ἐπὶ Τρώεσσι κάρη κομόωντες Ἀχαιοὶ
ἐν πεδίῳ ἵσταντο διαρραῖσαι μεμαῶτες.
τοὺς δʼ ὥς τʼ αἰπόλια πλατέʼ αἰγῶν αἰπόλοι ἄνδρες
ῥεῖα διακρίνωσιν ἐπεί κε νομῷ μιγέωσιν,
ὣς τοὺς ἡγεμόνες διεκόσμεον ἔνθα καὶ ἔνθα
ὑσμίνην δʼ ἰέναι, μετὰ δὲ κρείων Ἀγαμέμνων
ὄμματα καὶ κεφαλὴν ἴκελος Διὶ τερπικεραύνῳ,
Ἄρεϊ δὲ ζώνην, στέρνον δὲ Ποσειδάωνι.
ἠΰτε βοῦς ἀγέληφι μέγʼ ἔξοχος ἔπλετο πάντων
ταῦρος· ὃ γάρ τε βόεσσι μεταπρέπει ἀγρομένῃσι·","They were like great flocks of geese, or cranes, or swans on the
      plain about the waters of Cayster, that wing their way hither and
      thither, glorying in the pride of flight, and crying as they
      settle till the fen is alive with their screaming. Even thus did
      their tribes pour from ships and tents on to the plain of the
      Scamander, and the ground rang as brass under the feet of men and
      horses. They stood as thick upon the flower-bespangled field as
      leaves that bloom in summer.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-030,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,30,30,2.482,2.486,5,,,,,,,"τοῖον ἄρʼ Ἀτρεΐδην θῆκε Ζεὺς ἤματι κείνῳ
ἐκπρεπέʼ ἐν πολλοῖσι καὶ ἔξοχον ἡρώεσσιν.
ἔσπετε νῦν μοι Μοῦσαι Ὀλύμπια δώματʼ ἔχουσαι·
ὑμεῖς γὰρ θεαί ἐστε πάρεστέ τε ἴστέ τε πάντα,
ἡμεῖς δὲ κλέος οἶον ἀκούομεν οὐδέ τι ἴδμεν·","As countless swarms of flies buzz around a herdsman’s homestead
      in the time of spring when the pails are drenched with milk, even
      so did the Achaeans swarm on to the plain to charge the Trojans
      and destroy them.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-031,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,31,31,2.487,2.495,9,,,,,,,"οἵ τινες ἡγεμόνες Δαναῶν καὶ κοίρανοι ἦσαν·
πληθὺν δʼ οὐκ ἂν ἐγὼ μυθήσομαι οὐδʼ ὀνομήνω,
οὐδʼ εἴ μοι δέκα μὲν γλῶσσαι, δέκα δὲ στόματʼ εἶεν,
φωνὴ δʼ ἄρρηκτος, χάλκεον δέ μοι ἦτορ ἐνείη,
εἰ μὴ Ὀλυμπιάδες Μοῦσαι Διὸς αἰγιόχοιο
θυγατέρες μνησαίαθʼ ὅσοι ὑπὸ Ἴλιον ἦλθον·
ἀρχοὺς αὖ νηῶν ἐρέω νῆάς τε προπάσας.
Βοιωτῶν μὲν Πηνέλεως καὶ Λήϊτος ἦρχον
Ἀρκεσίλαός τε Προθοήνωρ τε Κλονίος τε,","The chiefs disposed their men this way and that before the fight
      began, drafting them out as easily as goatherds draft their
      flocks when they have got mixed while feeding; and among them
      went King Agamemnon, with a head and face like Jove the lord of
      thunder, a waist like Mars, and a chest like that of Neptune. As
      some great bull that lords it over the herds upon the plain, even
      so did Jove make the son of Atreus stand peerless among the
      multitude of heroes.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-032,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,32,32,2.496,2.507,12,,,,,,,"οἵ θʼ Ὑρίην ἐνέμοντο καὶ Αὐλίδα πετρήεσσαν
Σχοῖνόν τε Σκῶλόν τε πολύκνημόν τʼ Ἐτεωνόν,
Θέσπειαν Γραῖάν τε καὶ εὐρύχορον Μυκαλησσόν,
οἵ τʼ ἀμφʼ Ἅρμʼ ἐνέμοντο καὶ Εἰλέσιον καὶ Ἐρυθράς,
οἵ τʼ Ἐλεῶνʼ εἶχον ἠδʼ Ὕλην καὶ Πετεῶνα,
Ὠκαλέην Μεδεῶνά τʼ ἐϋκτίμενον πτολίεθρον,
Κώπας Εὔτρησίν τε πολυτρήρωνά τε Θίσβην,
οἵ τε Κορώνειαν καὶ ποιήενθʼ Ἁλίαρτον,
οἵ τε Πλάταιαν ἔχον ἠδʼ οἳ Γλισᾶντʼ ἐνέμοντο,
οἵ θʼ Ὑποθήβας εἶχον ἐϋκτίμενον πτολίεθρον,
Ὀγχηστόν θʼ ἱερὸν Ποσιδήϊον ἀγλαὸν ἄλσος,
οἵ τε πολυστάφυλον Ἄρνην ἔχον, οἵ τε Μίδειαν","And now, O Muses, dwellers in the mansions of Olympus, tell
      me—for you are goddesses and are in all places so that you see
      all things, while we know nothing but by report—who were the
      chiefs and princes of the Danaans? As for the common soldiers,
      they were so that I could not name every single one of them
      though I had ten tongues, and though my voice failed not and my
      heart were of bronze within me, unless you, O Olympian Muses,
      daughters of aegis-bearing Jove, were to recount them to me.
      Nevertheless, I will tell the captains of the ships and all the
      fleet together.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-033,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,33,33,2.508,2.521,14,,,,,,,"Νῖσάν τε ζαθέην Ἀνθηδόνα τʼ ἐσχατόωσαν·
τῶν μὲν πεντήκοντα νέες κίον, ἐν δὲ ἑκάστῃ
κοῦροι Βοιωτῶν ἑκατὸν καὶ εἴκοσι βαῖνον.
οἳ δʼ Ἀσπληδόνα ναῖον ἰδʼ Ὀρχομενὸν Μινύειον,
τῶν ἦρχʼ Ἀσκάλαφος καὶ Ἰάλμενος υἷες Ἄρηος
οὓς τέκεν Ἀστυόχη δόμῳ Ἄκτορος Ἀζεΐδαο,
παρθένος αἰδοίη ὑπερώϊον εἰσαναβᾶσα
Ἄρηϊ κρατερῷ· ὃ δέ οἱ παρελέξατο λάθρῃ·
τοῖς δὲ τριήκοντα γλαφυραὶ νέες ἐστιχόωντο.
αὐτὰρ Φωκήων Σχεδίος καὶ Ἐπίστροφος ἦρχον
υἷες Ἰφίτου μεγαθύμου Ναυβολίδαο,
οἳ Κυπάρισσον ἔχον Πυθῶνά τε πετρήεσσαν
Κρῖσάν τε ζαθέην καὶ Δαυλίδα καὶ Πανοπῆα,
οἵ τʼ Ἀνεμώρειαν καὶ Ὑάμπολιν ἀμφενέμοντο,","Peneleos, Leitus, Arcesilaus, Prothoenor, and Clonius were
      captains of the Boeotians. These were they that dwelt in Hyria
      and rocky Aulis, and who held Schoenus, Scolus, and the highlands
      of Eteonus, with Thespeia, Graia, and the fair city of
      Mycalessus. They also held Harma, Eilesium, and Erythrae; and
      they had Eleon, Hyle, and Peteon; Ocalea and the strong fortress
      of Medeon; Copae, Eutresis, and Thisbe the haunt of doves;
      Coronea, and the pastures of Haliartus; Plataea and Glisas; the
      fortress of Thebes the less; holy Onchestus with its famous grove
      of Neptune; Arne rich in vineyards; Midea, sacred Nisa, and
      Anthedon upon the sea. From these there came fifty ships, and in
      each there were a hundred and twenty young men of the Boeotians.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-034,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,34,34,2.522,2.527,6,,,,,,,"οἵ τʼ ἄρα πὰρ ποταμὸν Κηφισὸν δῖον ἔναιον,
οἵ τε Λίλαιαν ἔχον πηγῇς ἔπι Κηφισοῖο·
τοῖς δʼ ἅμα τεσσαράκοντα μέλαιναι νῆες ἕποντο.
οἳ μὲν Φωκήων στίχας ἵστασαν ἀμφιέποντες,
Βοιωτῶν δʼ ἔμπλην ἐπʼ ἀριστερὰ θωρήσσοντο.
Λοκρῶν δʼ ἡγεμόνευεν Ὀϊλῆος ταχὺς Αἴας","Ascalaphus and Ialmenus, sons of Mars, led the people that dwelt
      in Aspledon and Orchomenus the realm of Minyas. Astyoche a noble
      maiden bore them in the house of Actor son of Azeus; for she had
      gone with Mars secretly into an upper chamber, and he had lain
      with her. With these there came thirty ships.",pending_human_review,no,excluded_until_completed_review
